date,number_of_daily_trips,ride_id,TAVG
2022-01-02,44234,6EDAB870F39E2740,53
2022-01-02,44234,0F5DA7243263033A,53
2022-01-02,44234,D046048F8B0AB823,53
2022-01-02,44234,1DC71716CB789601,53
2022-01-02,44234,29DB03F61998A20D,53
2022-01-02,44234,7ACAFAE0AEA3942A,53
2022-01-02,44234,60D30537C27964CF,53
2022-01-02,44234,239384F323C26C4F,53
2022-01-02,44234,9E9D130A242BBD55,53
2022-01-02,44234,1800AAFC71585A51,53
2022-01-02,44234,25A3C992006035BB,53
2022-01-02,44234,4A0A55E0BE946FE1,53
2022-01-02,44234,3185A15F84DD410B,53
2022-01-02,44234,8773C57D2CC25EB5,53
2022-01-02,44234,1E0AB3036602A366,53
2022-01-02,44234,E03969F8325E50FD,53
2022-01-02,44234,A45C16BF57AF86DD,53
2022-01-02,44234,2972A9EC2A5EFCA7,53
2022-01-02,44234,BC397AB4FBFBE45E,53
2022-01-02,44234,5EAE83E4D68A1906,53
2022-01-02,44234,5DBB7EF633A1C738,53
2022-01-02,44234,0437AD00EC2D1791,53
2022-01-02,44234,ACBE6A0089DA5D86,53
2022-01-02,44234,E82234B509E53403,53
2022-01-02,44234,0CA186943D136851,53
2022-01-02,44234,44ADFC422EE02598,53
2022-01-02,44234,40891039433A57FB,53
2022-01-02,44234,83B70462FE1660E8,53
2022-01-02,44234,61313BAA630BF5AD,53
2022-01-02,44234,43F1D30852020298,53
2022-01-02,44234,637F3E0DB8CF45F2,53
2022-01-02,44234,CBEABD97799003FB,53
2022-01-02,44234,4BB4F5BBF3A60CA8,53
2022-01-02,44234,22C9BC6BCCF28FC4,53
2022-01-02,44234,A7D08E4CB7074C49,53
2022-01-02,44234,F9FF739D18AA1DCD,53
2022-01-02,44234,784622369BBCBFC2,53
2022-01-03,34126,23AD93E506EAF7E9,35
2022-01-03,34126,25202F7806DB7EE3,35
2022-01-03,34126,FE73C90848488BF0,35
2022-01-03,34126,29AAECCA28C6A86F,35
2022-01-03,34126,77685B6CC1865AA9,35
2022-01-03,34126,873A24881D0A0E2A,35
2022-01-03,34126,1C033FC4997FEBB2,35
2022-01-03,34126,31E4028D78C94753,35
2022-01-03,34126,2CE158BBAB03C30D,35
2022-01-03,34126,F9BCB002B61251B0,35
2022-01-03,34126,330DE1FB5342AD46,35
2022-01-03,34126,0DE1396B794F6EF0,35
2022-01-03,34126,4996C540049E384B,35
2022-01-03,34126,2FF80C49B2620B69,35
2022-01-03,34126,D95ED4587F8D2290,35
2022-01-03,34126,766A0181D2F2BCA9,35
2022-01-03,34126,E94D4FE923ACCED8,35
2022-01-03,34126,C0D3AD1DE126339B,35
2022-01-03,34126,C31D14EB6A609828,35
2022-01-03,34126,5598B763DFEB35B9,35
2022-01-03,34126,A63C349A5E2F1894,35
2022-01-03,34126,4BC6B46FFA6AC120,35
2022-01-03,34126,A40EEE05074B5704,35
2022-01-03,34126,DCDA2148EDE5F522,35
2022-01-03,34126,724D3573DD42888E,35
2022-01-03,34126,E5E881F323B36A7C,35
2022-01-03,34126,E5B92675493C871F,35
2022-01-03,34126,666C1874C68AD82A,35
2022-01-03,34126,AEDF6EAFDC982237,35
2022-01-03,34126,B649A28D7B68703C,35
2022-01-03,34126,3AEA5822B589003C,35
2022-01-03,34126,550F238FBEC7B24F,35
2022-01-03,34126,994FA1394BCFBC9E,35
2022-01-03,34126,1CFC40CD40F2BC45,35
2022-01-03,34126,8166CEC68DB74724,35
2022-01-03,34126,50AA92BEBCD778EC,35
2022-01-03,34126,E1763F898D64A457,35
2022-01-03,34126,A9C3D0196C65CEB8,35
2022-01-03,34126,6D31F878A21D931D,35
2022-01-03,34126,5898CD572E160D13,35
2022-01-03,34126,9687F0CD03326741,35
2022-01-03,34126,2C8B2AFD63EC3678,35
2022-01-03,34126,2BEA61326C87950B,35
2022-01-03,34126,E493B98B4E2E2A19,35
2022-01-03,34126,175CF82D1E534B4B,35
2022-01-03,34126,93E063F23848DC7C,35
2022-01-03,34126,66DF94A883A8C91F,35
2022-01-03,34126,ED504AB16EEF4585,35
2022-01-03,34126,B5A31448861C31C4,35
2022-01-03,34126,0C091A18E0565D02,35
2022-01-03,34126,08A8A78038FB7595,35
2022-01-03,34126,1798FF354448FF3F,35
2022-01-03,34126,65E053EB7E6C9110,35
2022-01-03,34126,760B9CC041570C84,35
2022-01-03,34126,056B50121969C0AD,35
2022-01-03,34126,E59DD096624A2999,35
2022-01-03,34126,991E6CA75B8FEC16,35
2022-01-03,34126,2E1510F18D540776,35
2022-01-03,34126,36EFB1C48C83AD77,35
2022-01-03,34126,D074CAC26520F722,35
2022-01-03,34126,194113C7EA055748,35
2022-01-03,34126,D15D358B6597830C,35
2022-01-03,34126,613D55877E21675E,35
2022-01-03,34126,0C5E7AEE0E1D05DB,35
2022-01-03,34126,DC7DAADAF57FED94,35
2022-01-03,34126,6EAAA1531887FB4A,35
2022-01-03,34126,777EA32CEC251CBD,35
2022-01-03,34126,A2B0A9F4AAA26AA9,35
2022-01-03,34126,5EDB6B5A41479ECF,35
2022-01-03,34126,3E2781FFC998FDA1,35
2022-01-03,34126,6D562C1992875A01,35
2022-01-03,34126,BB194FAA66AD6A77,35
2022-01-03,34126,8005BEB4A09F1E46,35
2022-01-03,34126,84D2DCAE3CC1DF66,35
2022-01-03,34126,694D26F6A2C799AF,35
2022-01-03,34126,741047006CAFF2FD,35
2022-01-03,34126,8F336CE7CFCA1B10,35
2022-01-03,34126,E35A33C4E26A61CF,35
2022-01-03,34126,A9C584F70246D164,35
2022-01-03,34126,7FC4628CF8C48948,35
2022-01-03,34126,9B90F1A455B9D821,35
2022-01-03,34126,7DC72D29D6BCBD45,35
2022-01-03,34126,5FD8446056C5C4C2,35
2022-01-03,34126,FB89327491C6CFBE,35
2022-01-03,34126,7CBFA76C01C98C7E,35
2022-01-03,34126,219F72FBDAF192D5,35
2022-01-03,34126,86FD0D404A756495,35
2022-01-03,34126,E3154A8CB752F0C7,35
2022-01-03,34126,819DEF4108455D3E,35
2022-01-03,34126,E3CD494D6D5B2AA6,35
2022-01-03,34126,D306D00DB18AB2E7,35
2022-01-03,34126,2C4F7AA775DDA6F4,35
2022-01-03,34126,6EED5B48ABDD0750,35
2022-01-03,34126,436867FF0AF70FF8,35
2022-01-03,34126,FF3716423D6BC0FE,35
2022-01-03,34126,33CB7B590EA08D07,35
2022-01-03,34126,F6254B8B083FD3B4,35
2022-01-03,34126,A5C0F84DA560C3E7,35
2022-01-03,34126,87BD27977EB2CD12,35
2022-01-03,34126,A8B085CCA79A9C00,35
2022-01-03,34126,B69BD96EE48CF230,35
2022-01-03,34126,49E5DB5DB16EF4F5,35
2022-01-03,34126,098A3163B4C7C41D,35
2022-01-03,34126,55376B9567BC4880,35
2022-01-03,34126,BAFFE49C99C7C984,35
2022-01-03,34126,78A8215692563421,35
2022-01-03,34126,F89D214B619198B1,35
2022-01-04,37879,5544486F785E6043,27
2022-01-04,37879,3EC74DFFC91F6D32,27
2022-01-04,37879,4D8F74CE20E8C51D,27
2022-01-04,37879,6865A7D1D036A1FE,27
2022-01-04,37879,128A8B1E3E42D1B5,27
2022-01-04,37879,5DD09D06CC64EB35,27
2022-01-04,37879,11392986F82B70FE,27
2022-01-04,37879,BAF4B6BA73B50B6D,27
2022-01-04,37879,7446699DB130C6DB,27
2022-01-04,37879,04C9D99930FADD98,27
2022-01-04,37879,9D5E6C85D2D899FF,27
2022-01-04,37879,CB80E98E5848C8E0,27
2022-01-04,37879,D1802610EF02179D,27
2022-01-04,37879,4B4B944A4944F519,27
2022-01-04,37879,E2608A3AA49BCE7E,27
2022-01-04,37879,9B60537F0E7A31B7,27
2022-01-04,37879,2FDACF86BDDA8AFA,27
2022-01-04,37879,690987533A0C86EC,27
2022-01-04,37879,89294DF941D81193,27
2022-01-04,37879,0115BA5FC968EBFB,27
2022-01-04,37879,D832003656BB5870,27
2022-01-04,37879,65F61B7435BD1E58,27
2022-01-04,37879,2ED7AAA8BDA6E449,27
2022-01-04,37879,7284AF6DF154D3DB,27
2022-01-04,37879,A1F519C8886B785C,27
2022-01-04,37879,2116E370252DC1BF,27
2022-01-04,37879,E9D72C4A9BB46F36,27
2022-01-04,37879,CA36E4C8789D10CD,27
2022-01-04,37879,4428B03A225EBE99,27
2022-01-04,37879,1E46E7A4697347D4,27
2022-01-04,37879,B7657C3F31E11D68,27
2022-01-04,37879,AB733FC139B8BB4B,27
2022-01-04,37879,19ED6D6A88BFB321,27
2022-01-04,37879,CC8E16DA5FD2C8BA,27
2022-01-04,37879,10F019D4D954D8E1,27
2022-01-04,37879,33F6B8FF4D942900,27
2022-01-04,37879,4FF44D9B2F6B6DCE,27
2022-01-04,37879,F8881138B4DFBAFF,27
2022-01-04,37879,E94E5E2F996CFED8,27
2022-01-04,37879,8C55F737A6D15202,27
2022-01-04,37879,0BF907EE7325574A,27
2022-01-04,37879,77D64E05932B47B9,27
2022-01-04,37879,82B732D7B01059DC,27
2022-01-04,37879,24DF09D78B0CE7DB,27
2022-01-04,37879,D501A9D7F7B87354,27
2022-01-04,37879,6DC5A2F40532204C,27
2022-01-04,37879,AC941F527C97198D,27
2022-01-04,37879,F5D31A1F3FCEEADF,27
2022-01-04,37879,C531FE658895D95F,27
2022-01-04,37879,16094E4E6AB86F49,27
2022-01-04,37879,D80181B8B27C355E,27
2022-01-04,37879,1530E44C986A57F8,27
2022-01-04,37879,B37054EB37553D72,27
2022-01-04,37879,88EA48447AFB6D15,27
2022-01-04,37879,3EA1B0BD52EAA004,27
2022-01-04,37879,94A6E44CB8D23C85,27
2022-01-04,37879,E7FECA3C2307DE73,27
2022-01-04,37879,8AC5ACFAED70A3B9,27
2022-01-04,37879,226CFB54517B3A6C,27
2022-01-04,37879,D09A0956C107A7D9,27
2022-01-04,37879,3BE0722D2DF7796F,27
2022-01-04,37879,6E0E8B6DA4E5219D,27
2022-01-04,37879,60EFAF1773E0EF7C,27
2022-01-04,37879,3F9A444B9FACEBD6,27
2022-01-04,37879,04C4402B62B20418,27
2022-01-04,37879,202BAB380A61C416,27
2022-01-04,37879,0119ADDB6E7ECA02,27
2022-01-04,37879,0C1DBA9C4438CCAC,27
2022-01-04,37879,EF2A0CDCBA85A707,27
2022-01-04,37879,D87EEF82E186B34D,27
2022-01-04,37879,16AF055617A75099,27
2022-01-04,37879,F5EE5B33E78F4D86,27
2022-01-04,37879,0CF31CA447A17042,27
2022-01-04,37879,A3E5873E0952852A,27
2022-01-04,37879,7994FCA1A5797724,27
2022-01-04,37879,AC70C404CFB108DF,27
2022-01-04,37879,638F8F1A0B7B5DF6,27
2022-01-04,37879,573A7629CB7D75EE,27
2022-01-04,37879,C90F876664A6FF65,27
2022-01-04,37879,2B8AA72166A7A515,27
2022-01-04,37879,30AC4A19ABB1D2E4,27
2022-01-04,37879,84A3D60C95E43FC8,27
2022-01-04,37879,F46F98F353B29687,27
2022-01-04,37879,8EEBA882564B4C90,27
2022-01-04,37879,21CC222758C24B9F,27
2022-01-04,37879,6B48569ADB77DAAF,27
2022-01-04,37879,9BB64FA4311AA024,27
2022-01-04,37879,93CCD6D3B00D4848,27
2022-01-04,37879,C0FB1B3A3DEE1B9F,27
2022-01-04,37879,59161E43867D34AB,27
2022-01-04,37879,8183BA99D0A11E3A,27
2022-01-04,37879,92460C09AC2303F5,27
2022-01-04,37879,F25BDDE517D282CC,27
2022-01-04,37879,D68632BED4DD2FE9,27
2022-01-04,37879,E2F222BCE816A0F0,27
2022-01-04,37879,D9F531C3F311BCA9,27
2022-01-04,37879,8298596C091A11B8,27
2022-01-04,37879,18F3028FF0705428,27
2022-01-04,37879,0FEDEDC7E8ED3AAC,27
2022-01-04,37879,9E9164FFD598CB23,27
2022-01-04,37879,0C2FC4D98C6AFC86,27
2022-01-04,37879,2336612EE0726B77,27
2022-01-04,37879,008279425157EB4F,27
2022-01-04,37879,71C78B8A6F7F998D,27
2022-01-04,37879,635C569D3BB72C48,27
2022-01-04,37879,377393F0678F4B04,27
2022-01-04,37879,E2707B97F37EB2D5,27
2022-01-04,37879,8653E3251F257EB7,27
2022-01-04,37879,6981918FB98D6B80,27
2022-01-04,37879,570A6499D2ED646C,27
2022-01-04,37879,9C2C7314CC628216,27
2022-01-04,37879,570BC97C2468E722,27
2022-01-04,37879,E9B1CA25D0BD2E60,27
2022-01-04,37879,1E50F16C39F47F12,27
2022-01-04,37879,C61A045D8B9209DE,27
2022-01-04,37879,B9C55690AD81163C,27
2022-01-04,37879,A12F2E1F53C844E8,27
2022-01-04,37879,E798D481D26EC039,27
2022-01-04,37879,BEB2AA0B5DE13517,27
2022-01-04,37879,67C3B7D77CEFFD62,27
2022-01-04,37879,D0C80F02E226C507,27
2022-01-04,37879,09664A78EA0A5153,27
2022-01-04,37879,2356EE11596CDB74,27
2022-01-04,37879,4FB78AACCDBB0E2A,27
2022-01-04,37879,DB3BF806F6470359,27
2022-01-04,37879,03EC4B82ED0AD843,27
2022-01-04,37879,F650B3BF4B57DF33,27
2022-01-04,37879,6086F2D7328C0F96,27
2022-01-04,37879,7E579A8F09FC7FE0,27
2022-01-04,37879,AEC16D3F23056297,27
2022-01-05,35080,AA741C555C088BCD,38
2022-01-05,35080,2153A810BCC5DA5F,38
2022-01-05,35080,3E6DB82205158180,38
2022-01-05,35080,141215B604071BEE,38
2022-01-05,35080,6C5C8DDB83B8B52A,38
2022-01-05,35080,9727E8F45932EBE3,38
2022-01-05,35080,1A4DB6F1BD50E0F6,38
2022-01-05,35080,74ECA7C06AC69D22,38
2022-01-05,35080,D1332DCBA4139E44,38
2022-01-05,35080,B36E435A4E4AA5F3,38
2022-01-05,35080,E0E4C6542B6CA404,38
2022-01-05,35080,74238F37C72268AD,38
2022-01-05,35080,DC8F3921C6B70E98,38
2022-01-05,35080,3DD967DDA621BA72,38
2022-01-05,35080,3049D0951D67786D,38
2022-01-05,35080,1D8313DD90EBEDE2,38
2022-01-05,35080,71E3B4A242D7C74F,38
2022-01-05,35080,697084FBF936111F,38
2022-01-05,35080,5B35CA980F1AF6A1,38
2022-01-05,35080,F1BA3906A2739E2F,38
2022-01-05,35080,89A0BFDB23721773,38
2022-01-05,35080,250C8086BAFAEEED,38
2022-01-05,35080,A8E32C8E09D310DE,38
2022-01-05,35080,75DABF95E2152E5E,38
2022-01-05,35080,32BB901538390BBF,38
2022-01-05,35080,4D9837262DB0956C,38
2022-01-05,35080,569632DC584C2535,38
2022-01-05,35080,D5BC11641CAFAC63,38
2022-01-05,35080,6B657289EB1EC7FC,38
2022-01-05,35080,87107DF20DB8CBE7,38
2022-01-05,35080,17C0D58185BF1356,38
2022-01-05,35080,50B909B9A65A4612,38
2022-01-05,35080,2518989BD33509B7,38
2022-01-05,35080,53EE2573FD0AB4AD,38
2022-01-05,35080,26C0EB20CB88D50E,38
2022-01-05,35080,730F8DD7A7011665,38
2022-01-05,35080,DB1A840EB2955591,38
2022-01-05,35080,383D9A44C7EF66A5,38
2022-01-05,35080,87B3A2E87FEDDE08,38
2022-01-05,35080,2B9DA52808954A07,38
2022-01-05,35080,925F37497FB8CEC5,38
2022-01-05,35080,E954A1CA92BEA7C1,38
2022-01-05,35080,C2C621783A99BB62,38
2022-01-05,35080,60443312AE8FFDBF,38
2022-01-05,35080,0D6EBD07F6B7CFF2,38
2022-01-05,35080,C2FCD81837AEF8A4,38
2022-01-05,35080,482D55FF297AE23D,38
2022-01-05,35080,4767AB1C3086719D,38
2022-01-05,35080,4630675F93A77A14,38
2022-01-05,35080,E51C0DA8733B48F4,38
2022-01-05,35080,7E50DDE7CE3770F4,38
2022-01-05,35080,9C334FC6949F466C,38
2022-01-05,35080,3DF42DC89FB9F19E,38
2022-01-05,35080,0A7FB0EFB36A7EB4,38
2022-01-05,35080,17048FB9D47AC378,38
2022-01-05,35080,F5CCDDC4C774392A,38
2022-01-05,35080,9574B2A1CC1CAED7,38
2022-01-05,35080,7326498A329BD6EF,38
2022-01-05,35080,47416ADB64D327EB,38
2022-01-05,35080,20C1C1ADFDD8F771,38
2022-01-05,35080,10E6D1EAD18F945D,38
2022-01-05,35080,4AA22F5F0F89905D,38
2022-01-05,35080,1DFB724DCA8D21ED,38
2022-01-05,35080,92BA88EC049A9C50,38
2022-01-05,35080,02F4AC197AE8B2EC,38
2022-01-05,35080,6059A9364A9B9792,38
2022-01-05,35080,5EB21D552F7F7AF9,38
2022-01-05,35080,333F75424F935798,38
2022-01-05,35080,B9FAB984E11267A6,38
2022-01-05,35080,D670258707D27020,38
2022-01-05,35080,B9350684D76D6121,38
2022-01-05,35080,2F577D9291B485AB,38
2022-01-05,35080,CC2AD8B67193D4DA,38
2022-01-05,35080,6A63F38AFA363B2E,38
2022-01-05,35080,E0978D1A0A6DA552,38
2022-01-05,35080,F1DBCB123F89584B,38
2022-01-05,35080,A91590DA68D02F36,38
2022-01-05,35080,97B717816F7B1E32,38
2022-01-05,35080,4B3B0ED10D0EC627,38
2022-01-05,35080,FCD2E6C22ED5CAC6,38
2022-01-05,35080,63337E22E2B02531,38
2022-01-05,35080,E5AEDFFFDA22CB0F,38
2022-01-05,35080,3D718A792F049FC6,38
2022-01-05,35080,7FC6D596FB0408AE,38
2022-01-05,35080,B39EB005ADCB6F85,38
2022-01-05,35080,216BBBC03C6CFE39,38
2022-01-05,35080,E1D090AA2156068D,38
2022-01-05,35080,3A53206289D61BE3,38
2022-01-05,35080,4FEFA68531DE1786,38
2022-01-05,35080,7C56CBA7BCBE83AB,38
2022-01-05,35080,F9FD0570DED62E1E,38
2022-01-05,35080,6E59CE3C795AB044,38
2022-01-05,35080,7D45D9D7DF57E6AF,38
2022-01-05,35080,01541273B6966842,38
2022-01-05,35080,4A116DB77CCB00D9,38
2022-01-05,35080,4CEC6EABB36DDBFC,38
2022-01-05,35080,79B3FB7CBD4E6BB5,38
2022-01-05,35080,011F24D28717AE40,38
2022-01-05,35080,988E781144AB3BC4,38
2022-01-05,35080,C6D61C334E631F75,38
2022-01-05,35080,A664AC1D3DA3F774,38
2022-01-05,35080,ED776D100D08048D,38
2022-01-05,35080,AD261673021451EA,38
2022-01-05,35080,CF8CD24B35E9BA20,38
2022-01-05,35080,66001CE5F1BA4F43,38
2022-01-05,35080,9EAF5B741A47A60E,38
2022-01-05,35080,6E12716BF8FFACB3,38
